Interaction_id_system;Interaction_date;User_id_system;Product_id;TypeInt_id;Event;Location;Quantity;Product_rating
I2638;10/08/2025 03:47;U124;P033;TipInt006;Cyber Monday;Berlin, Germany;2;2.7
I2639;10/17/2025 03:09;U119;P053;TipInt006;Black Friday;Berlin, Germany;1;3.1
I2640;9/29/2025 03:35;U144;P079;TipInt002;Regular Day;Paris, France;-;2.1
I2641;11/18/2025 20:39;U094;P091;TipInt006;Cyber Monday;Toronto, Canada;2;4.1
I2642;10/04/2025 00:52;U004;P020;TipInt003;Black Friday;Sydney, Australia;-;4.2
I2643;11/06/2025 03:59;U032;P026;TipInt002;Regular Day;Toronto, Canada;9;3.9
I2644;10/22/2025 17:33;U045;P043;TipInt003;Regular Day;Berlin, Germany;1;2.6
I2645;10/19/2025 22:21;U001;P014;TipInt001;Spring Sale;Berlin, Germany;2;3.2
I2646;10/16/2025 19:48;U093;P023;TipInt001;Black Friday;New York, USA;3;3.3
I2647;1/27/2026 10:04;U129;P007;TipInt001;Black Friday;Paris, France;10;2.1
I2648;1/27/2026 13:24;U092;P048;TipInt006;Regular Day;Toronto, Canada;7;4.2
I2649;10/30/2025 11:03;U012;P049;TipInt004;Regular Day;Sydney, Australia;6;1.7
I2650;11/16/2025 22:53;U116;P058;TipInt003;Black Friday;Sydney, Australia;9;3.2
I2651;10/09/2025 05:23;U124;P004;TipInt001;Cyber Monday;New York, USA;2;2.6
I2652;10/03/2025 11:45;U118;P050;TipInt002;Black Friday;Paris, France;3;2.6
I2653;12/06/2025 15:19;U048;P081;TipInt005;Black Friday;London, UK;5;4.8
I2654;10/01/2025 18:21;U043;P025;TipInt003;Cyber Monday;Paris, France;10;4.3
I2655;10/12/2025 08:05;U073;P092;TipInt005;Holiday Sale;Berlin, Germany;2;1.9
I2656;12/11/2025 14:18;U097;P031;TipInt005;Black Friday;New York, USA;8;1.5
I2657;1/07/2026 04:36;U009;P007;TipInt002;Regular Day;Sydney, Australia;9;1.5
I2658;12/21/2025 10:39;U062;P057;TipInt003;Holiday Sale;Sydney, Australia;8;4
I2659;11/09/2025 06:17;U124;P061;TipInt003;Regular Day;Sydney, Australia;8;3.3
I2660;10/28/2025 15:20;U144;P046;TipInt005;Holiday Sale;Toronto, Canada;1;3.6
I2661;10/18/2025 11:45;U020;P018;TipInt004;Spring Sale;Sydney, Australia;8;1.7
I2662;12/15/2025 23:03;U110;P011;TipInt005;Black Friday;Berlin, Germany;3;3.5
I2663;1/27/2026 01:25;U008;P009;TipInt006;Black Friday;Berlin, Germany;6;1.9
I2664;12/04/2025 21:43;U040;P069;TipInt003;Black Friday;Sydney, Australia;10;3.6
I2665;1/14/2026 14:57;U006;P036;TipInt001;Holiday Sale;Toronto, Canada;8;2.1
I2666;11/13/2025 18:54;U069;P052;TipInt003;Regular Day;Sydney, Australia;2;4
I2667;11/18/2025 23:23;U071;P060;TipInt005;Regular Day;Sydney, Australia;5;4.4
I2668;10/06/2025 09:55;U054;P060;TipInt005;Cyber Monday;Berlin, Germany;5;4.5
I2669;12/27/2025 16:20;U099;P018;TipInt002;Holiday Sale;London, UK;6;1.8
I2670;12/11/2025 18:44;U046;P091;TipInt004;Regular Day;London, UK;5;1.2
I2671;1/18/2026 08:39;U100;P001;TipInt004;Cyber Monday;Toronto, Canada;7;4.6
I2672;10/03/2025 10:01;U071;P021;TipInt006;Black Friday;Paris, France;5;4.6
I2673;11/02/2025 06:33;U085;P011;TipInt006;Black Friday;Paris, France;-;2.6
I2674;12/27/2025 22:30;U040;P014;TipInt005;Spring Sale;Toronto, Canada;5;4.3
I2675;10/27/2025 00:39;U073;P017;TipInt006;Regular Day;Berlin, Germany;10;2.1
I2676;12/14/2025 06:08;U110;P007;TipInt001;Regular Day;Sydney, Australia;7;2.7
I2677;10/20/2025 02:14;U047;P078;TipInt006;Holiday Sale;Toronto, Canada;3;4.8
I2678;11/20/2025 22:10;U067;P033;TipInt006;Regular Day;New York, USA;6;4.6
I2679;1/28/2026 09:56;U007;P028;TipInt001;Regular Day;Paris, France;4;3.7
I2680;10/01/2025 13:32;U116;P050;TipInt001;Holiday Sale;Sydney, Australia;-;1.4
I2681;1/27/2026 00:50;U128;P066;TipInt004;Holiday Sale;Sydney, Australia;2;3.2
I2682;1/08/2026 10:45;U021;P029;TipInt005;Spring Sale;Toronto, Canada;5;2.5
I2683;11/06/2025 20:47;U109;P029;TipInt003;Holiday Sale;Sydney, Australia;6;3.2
I2684;9/29/2025 11:49;U130;P041;TipInt002;Black Friday;New York, USA;4;1.6
I2685;10/31/2025 02:33;U050;P089;TipInt006;Black Friday;Toronto, Canada;6;4.8
I2686;11/20/2025 08:02;U121;P030;TipInt001;Regular Day;Toronto, Canada;8;1.4
I2687;12/15/2025 06:32;U009;P073;TipInt004;Black Friday;Berlin, Germany;2;1.3
I2688;11/07/2025 20:56;U114;P080;TipInt001;Holiday Sale;New York, USA;5;3.2
I2689;11/19/2025 10:01;U035;P075;TipInt003;Regular Day;Paris, France;1;3.5
I2690;1/26/2026 05:14;U068;P050;TipInt005;Black Friday;Berlin, Germany;7;2.2
I2691;10/31/2025 23:47;U013;P037;TipInt001;Black Friday;Berlin, Germany;5;4.7
I2692;11/10/2025 22:55;U112;P056;TipInt001;Black Friday;Paris, France;5;3.9
I2693;10/21/2025 04:22;U111;P099;TipInt003;Black Friday;London, UK;10;1.1
I2694;12/19/2025 22:15;U046;P041;TipInt001;Regular Day;Paris, France;8;4.6
I2695;11/19/2025 16:16;U137;P055;TipInt001;Cyber Monday;New York, USA;5;3
I2696;11/05/2025 22:25;U100;P014;TipInt004;Holiday Sale;Berlin, Germany;7;4.6
I2697;10/15/2025 21:13;U134;P088;TipInt005;Spring Sale;Sydney, Australia;2;3.3
I2698;1/24/2026 05:45;U038;P071;TipInt006;Spring Sale;Sydney, Australia;4;2.4
I2699;10/28/2025 18:32;U145;P084;TipInt001;Regular Day;London, UK;-;2.9
I2700;10/31/2025 03:40;U056;P029;TipInt003;Black Friday;London, UK;1;2
I2701;1/04/2026 05:11;U042;P010;TipInt005;Regular Day;Berlin, Germany;4;3.9
I2702;1/17/2026 09:09;U015;P029;TipInt004;Cyber Monday;Berlin, Germany;5;4.8
I2703;12/30/2025 08:56;U142;P086;TipInt006;Regular Day;Berlin, Germany;9;4.5
I2704;11/11/2025 04:08;U095;P008;TipInt003;Cyber Monday;Sydney, Australia;6;2.1
I2705;11/08/2025 01:22;U139;P004;TipInt006;Black Friday;Paris, France;4;2.5
I2706;12/23/2025 02:54;U032;P082;TipInt002;Holiday Sale;Paris, France;8;3.3
I2707;1/22/2026 12:08;U022;P055;TipInt006;Cyber Monday;Berlin, Germany;4;4.7
I2708;10/03/2025 18:27;U141;P080;TipInt003;Regular Day;New York, USA;5;3.8
I2709;12/19/2025 10:30;U068;P053;TipInt001;Holiday Sale;Sydney, Australia;2;2.8
I2710;9/29/2025 03:28;U111;P056;TipInt006;Black Friday;Sydney, Australia;-;1
I2711;11/01/2025 10:13;U080;P001;TipInt006;Black Friday;Berlin, Germany;3;5
I2712;12/18/2025 08:41;U005;P028;TipInt002;Regular Day;Paris, France;5;4.7
I2713;1/12/2026 03:59;U032;P066;TipInt005;Regular Day;Paris, France;9;2.2
I2714;12/30/2025 21:08;U139;P072;TipInt006;Holiday Sale;London, UK;10;1.8
I2715;11/25/2025 17:32;U062;P027;TipInt003;Regular Day;Sydney, Australia;2;2.8
I2716;11/15/2025 04:23;U120;P044;TipInt004;Regular Day;Paris, France;10;4.3
I2717;1/30/2026 11:06;U069;P096;TipInt006;Black Friday;New York, USA;3;4.6
I2718;11/16/2025 12:45;U037;P024;TipInt003;Cyber Monday;Paris, France;10;1.2
I2719;1/25/2026 16:43;U119;P004;TipInt003;Cyber Monday;Berlin, Germany;3;3.1
I2720;1/23/2026 05:43;U045;P025;TipInt003;Cyber Monday;Toronto, Canada;10;4.3
I2721;1/10/2026 16:50;U030;P071;TipInt006;Black Friday;London, UK;5;3
I2722;12/09/2025 08:09;U086;P006;TipInt006;Regular Day;New York, USA;1;1.8
I2723;11/10/2025 04:44;U122;P096;TipInt003;Spring Sale;London, UK;2;4.8
I2724;12/06/2025 07:31;U019;P006;TipInt006;Regular Day;Berlin, Germany;4;2.1
I2725;11/30/2025 23:49;U098;P074;TipInt001;Cyber Monday;Berlin, Germany;1;2.6
I2726;1/17/2026 17:17;U060;P089;TipInt003;Cyber Monday;London, UK;4;2
I2727;10/01/2025 16:10;U045;P054;TipInt006;Spring Sale;Berlin, Germany;5;2.9
I2728;12/06/2025 20:56;U149;P065;TipInt004;Black Friday;Berlin, Germany;1;3.8
I2729;10/10/2025 11:56;U096;P057;TipInt001;Regular Day;Toronto, Canada;3;3.8
I2730;11/20/2025 03:40;U039;P004;TipInt003;Spring Sale;Paris, France;2;2.1
I2731;11/21/2025 17:28;U044;P010;TipInt002;Black Friday;Berlin, Germany;-;4.2
I2732;10/27/2025 01:05;U137;P042;TipInt003;Cyber Monday;New York, USA;5;3.9
I2733;11/22/2025 17:22;U072;P039;TipInt002;Holiday Sale;Paris, France;4;3
I2734;11/28/2025 09:30;U048;P063;TipInt004;Holiday Sale;Berlin, Germany;7;4.7
I2735;1/04/2026 11:59;U046;P058;TipInt003;Regular Day;Berlin, Germany;4;4.5
I2736;1/31/2026 12:50;U006;P094;TipInt001;Cyber Monday;Toronto, Canada;1;3.3
I2737;12/01/2025 11:43;U082;P010;TipInt006;Holiday Sale;Berlin, Germany;10;1.7
I2738;11/21/2025 10:44;U005;P005;TipInt006;Cyber Monday;Sydney, Australia;8;4.5
I2739;11/15/2025 17:46;U091;P057;TipInt005;Cyber Monday;Berlin, Germany;5;2.5
I2740;1/30/2026 23:30;U121;P069;TipInt003;Cyber Monday;Paris, France;3;3.2
I2741;10/14/2025 17:44;U095;P039;TipInt006;Holiday Sale;Sydney, Australia;8;3.9
I2742;11/20/2025 17:17;U074;P080;TipInt005;Black Friday;Sydney, Australia;3;3.7
I2743;12/20/2025 15:53;U131;P024;TipInt003;Spring Sale;Berlin, Germany;9;4.7
I2744;11/30/2025 05:23;U066;P016;TipInt006;Regular Day;New York, USA;1;2.7
I2745;11/29/2025 23:01;U074;P005;TipInt002;Spring Sale;Berlin, Germany;6;2.8
I2746;11/09/2025 03:36;U095;P013;TipInt006;Cyber Monday;New York, USA;10;4.3
I2747;12/19/2025 14:25;U106;P087;TipInt001;Black Friday;New York, USA;10;2.2
I2748;10/27/2025 14:28;U041;P018;TipInt005;Spring Sale;London, UK;1;3.4
I2749;11/06/2025 00:48;U046;P013;TipInt004;Cyber Monday;New York, USA;5;4.8
I2750;12/14/2025 09:45;U035;P097;TipInt002;Cyber Monday;Paris, France;-;3.9
I2751;11/20/2025 02:01;U096;P039;TipInt004;Spring Sale;Berlin, Germany;8;2
I2752;11/13/2025 13:16;U091;P019;TipInt004;Cyber Monday;Sydney, Australia;1;2.1
I2753;10/01/2025 14:50;U119;P061;TipInt002;Holiday Sale;Sydney, Australia;7;1.6
I2754;10/31/2025 05:10;U072;P080;TipInt006;Regular Day;London, UK;7;3.7
I2755;1/06/2026 07:01;U110;P063;TipInt006;Cyber Monday;New York, USA;4;1.5
I2756;1/19/2026 02:00;U016;P076;TipInt004;Regular Day;Sydney, Australia;9;2.1
I2757;12/12/2025 22:54;U019;P005;TipInt001;Cyber Monday;Berlin, Germany;8;2.5
I2758;11/16/2025 15:22;U119;P094;TipInt006;Holiday Sale;Paris, France;8;3.6
I2759;11/06/2025 03:48;U086;P073;TipInt004;Spring Sale;New York, USA;2;4.1
I2760;11/05/2025 04:39;U046;P044;TipInt006;Regular Day;Sydney, Australia;2;3
I2761;11/16/2025 12:48;U144;P066;TipInt003;Regular Day;New York, USA;10;2.3
I2762;11/23/2025 08:24;U021;P049;TipInt005;Black Friday;Paris, France;4;4.6
I2763;11/10/2025 21:11;U108;P065;TipInt006;Spring Sale;Toronto, Canada;8;1.7
I2764;10/31/2025 15:30;U135;P062;TipInt004;Black Friday;Berlin, Germany;2;4
I2765;11/24/2025 23:13;U004;P085;TipInt002;Cyber Monday;London, UK;2;2.8
I2766;12/07/2025 19:32;U138;P040;TipInt002;Cyber Monday;Paris, France;6;3
I2767;1/05/2026 19:31;U006;P018;TipInt001;Spring Sale;Sydney, Australia;7;1.6
I2768;10/29/2025 05:57;U020;P005;TipInt002;Spring Sale;London, UK;2;4.2
I2769;1/19/2026 07:54;U035;P066;TipInt001;Spring Sale;Berlin, Germany;-;1.2
I2770;10/24/2025 06:29;U120;P080;TipInt006;Cyber Monday;London, UK;-;1.5
I2771;1/22/2026 06:13;U127;P039;TipInt003;Spring Sale;London, UK;5;2.3
I2772;11/07/2025 16:54;U013;P091;TipInt006;Cyber Monday;Berlin, Germany;6;1.2
I2773;11/10/2025 17:29;U032;P079;TipInt006;Black Friday;Sydney, Australia;8;1.6
I2774;10/11/2025 00:55;U138;P095;TipInt004;Black Friday;Toronto, Canada;1;2.8
I2775;12/16/2025 14:01;U104;P026;TipInt001;Cyber Monday;Toronto, Canada;1;2
I2776;11/19/2025 18:18;U110;P075;TipInt005;Regular Day;Berlin, Germany;1;1.1
I2777;11/18/2025 15:32;U030;P080;TipInt006;Holiday Sale;London, UK;5;2.6
I2778;1/08/2026 02:58;U005;P004;TipInt006;Cyber Monday;Paris, France;2;4.3
I2779;10/17/2025 13:45;U085;P056;TipInt005;Holiday Sale;Berlin, Germany;5;3.6
I2780;10/05/2025 01:55;U080;P023;TipInt002;Black Friday;New York, USA;5;2.2
I2781;1/19/2026 17:13;U149;P010;TipInt002;Black Friday;Paris, France;5;1.8
I2782;12/24/2025 21:40;U133;P070;TipInt003;Holiday Sale;Paris, France;7;2.1
I2783;1/14/2026 19:38;U114;P093;TipInt005;Cyber Monday;Sydney, Australia;5;4.9
I2784;11/01/2025 09:55;U036;P083;TipInt004;Spring Sale;London, UK;7;2.8
I2785;1/25/2026 23:55;U072;P004;TipInt002;Regular Day;London, UK;7;4.1
I2786;1/04/2026 20:54;U070;P047;TipInt004;Holiday Sale;New York, USA;6;1.3
I2787;12/20/2025 00:59;U010;P060;TipInt002;Black Friday;London, UK;4;4
I2788;11/05/2025 10:35;U069;P078;TipInt002;Regular Day;Paris, France;2;3.9
I2789;1/21/2026 16:54;U043;P065;TipInt001;Black Friday;New York, USA;7;2.1
I2790;11/26/2025 20:47;U080;P085;TipInt003;Spring Sale;Berlin, Germany;6;1
I2791;1/25/2026 16:08;U104;P002;TipInt001;Cyber Monday;New York, USA;-;1.5
I2792;1/02/2026 17:48;U139;P065;TipInt005;Holiday Sale;Sydney, Australia;5;3.4
I2793;12/29/2025 11:24;U037;P044;TipInt004;Spring Sale;London, UK;7;1.5
I2794;10/20/2025 11:29;U103;P052;TipInt003;Cyber Monday;Berlin, Germany;8;3.6
I2795;11/09/2025 00:49;U109;P023;TipInt005;Black Friday;New York, USA;4;4.8
I2796;12/27/2025 01:25;U039;P095;TipInt001;Black Friday;Toronto, Canada;7;2
I2797;1/03/2026 12:11;U087;P018;TipInt001;Black Friday;London, UK;9;3.8
I2798;1/21/2026 10:16;U073;P080;TipInt004;Cyber Monday;Sydney, Australia;7;1.1
I2799;1/17/2026 08:31;U076;P075;TipInt001;Cyber Monday;New York, USA;8;1.6
I2800;10/27/2025 03:14;U007;P073;TipInt002;Regular Day;Paris, France;1;1.5
I2801;11/24/2025 01:10;U108;P053;TipInt001;Regular Day;New York, USA;3;1.6
I2802;11/09/2025 02:45;U040;P065;TipInt001;Black Friday;London, UK;-;1.5
I2803;1/01/2026 21:17;U007;P098;TipInt005;Black Friday;Sydney, Australia;1;4.8
I2804;11/21/2025 06:34;U102;P059;TipInt001;Holiday Sale;Toronto, Canada;6;4.2
I2805;10/28/2025 06:17;U132;P028;TipInt001;Black Friday;Sydney, Australia;3;4.4
I2806;1/02/2026 11:29;U064;P085;TipInt003;Black Friday;Paris, France;5;4.9
I2807;10/17/2025 19:58;U006;P061;TipInt003;Spring Sale;Paris, France;1;2.9
I2808;1/08/2026 18:33;U096;P061;TipInt003;Black Friday;Toronto, Canada;10;3.9
I2809;12/31/2025 03:10;U143;P031;TipInt006;Spring Sale;Berlin, Germany;-;2.5
I2810;1/20/2026 23:26;U034;P097;TipInt005;Spring Sale;New York, USA;8;2.3
I2811;10/11/2025 19:07;U030;P072;TipInt005;Holiday Sale;Paris, France;9;4.9
I2812;12/14/2025 00:16;U107;P070;TipInt002;Holiday Sale;Toronto, Canada;1;3
I2813;10/02/2025 16:35;U138;P014;TipInt005;Holiday Sale;Toronto, Canada;8;4.3
I2814;11/27/2025 06:53;U011;P063;TipInt005;Holiday Sale;New York, USA;9;4
I2815;11/08/2025 01:14;U084;P022;TipInt005;Black Friday;Toronto, Canada;8;4.6
I2816;11/22/2025 19:06;U028;P050;TipInt001;Regular Day;New York, USA;5;1
I2817;10/04/2025 20:46;U103;P050;TipInt002;Cyber Monday;London, UK;3;4.8
I2818;11/21/2025 16:28;U078;P009;TipInt001;Spring Sale;Paris, France;7;2.3
I2819;12/01/2025 09:21;U145;P029;TipInt002;Holiday Sale;Sydney, Australia;2;4.5
I2820;1/17/2026 12:37;U019;P096;TipInt006;Spring Sale;New York, USA;9;1.5
I2821;10/29/2025 16:29;U107;P068;TipInt006;Regular Day;Paris, France;8;2.1
I2822;10/16/2025 16:36;U096;P097;TipInt001;Black Friday;New York, USA;1;3.9
I2823;11/06/2025 00:49;U044;P072;TipInt005;Holiday Sale;Berlin, Germany;1;1.2
I2824;9/29/2025 06:56;U008;P018;TipInt001;Holiday Sale;Berlin, Germany;6;4.5
I2825;1/16/2026 09:39;U138;P047;TipInt004;Spring Sale;London, UK;10;4.2
I2826;10/25/2025 03:04;U090;P074;TipInt001;Holiday Sale;London, UK;4;4.7
I2827;1/27/2026 23:17;U063;P055;TipInt005;Regular Day;Sydney, Australia;4;4.1
I2828;12/07/2025 12:55;U110;P047;TipInt003;Black Friday;Berlin, Germany;2;3.2
I2829;11/10/2025 19:32;U120;P086;TipInt001;Regular Day;Toronto, Canada;1;4.4
I2830;11/28/2025 18:50;U007;P006;TipInt004;Holiday Sale;New York, USA;4;4.6
I2831;12/14/2025 02:05;U117;P031;TipInt001;Cyber Monday;Berlin, Germany;10;2.2
I2832;1/12/2026 23:45;U015;P089;TipInt003;Black Friday;Paris, France;4;3.7
I2833;10/08/2025 15:44;U146;P014;TipInt006;Cyber Monday;Sydney, Australia;9;1.6
I2834;1/02/2026 08:23;U099;P062;TipInt006;Cyber Monday;New York, USA;9;3.3
I2835;12/01/2025 08:42;U137;P062;TipInt003;Black Friday;Paris, France;5;1.8
I2836;12/10/2025 12:07;U126;P061;TipInt001;Regular Day;Paris, France;1;2.4
I2837;12/20/2025 09:06;U117;P071;TipInt001;Black Friday;New York, USA;8;4.6
I2838;1/01/2026 04:03;U143;P058;TipInt006;Black Friday;Sydney, Australia;8;2.4
I2839;11/11/2025 17:08;U136;P036;TipInt001;Black Friday;Paris, France;2;2.1
I2840;12/14/2025 11:20;U046;P024;TipInt003;Holiday Sale;Toronto, Canada;1;1.2
I2841;10/19/2025 14:21;U099;P047;TipInt001;Regular Day;New York, USA;6;2.6
I2842;10/24/2025 07:01;U019;P076;TipInt005;Regular Day;Sydney, Australia;9;4.9
I2843;11/20/2025 19:02;U021;P048;TipInt002;Black Friday;Toronto, Canada;5;2.2
I2844;12/07/2025 07:39;U029;P085;TipInt004;Spring Sale;Berlin, Germany;1;2
I2845;12/29/2025 12:26;U057;P078;TipInt006;Cyber Monday;Toronto, Canada;8;2.7
I2846;12/08/2025 01:41;U003;P031;TipInt006;Cyber Monday;London, UK;7;1
I2847;11/13/2025 02:31;U065;P063;TipInt004;Spring Sale;Paris, France;3;5
I2848;12/22/2025 06:53;U055;P006;TipInt001;Black Friday;New York, USA;4;3.6
I2849;10/01/2025 20:28;U084;P011;TipInt002;Black Friday;Berlin, Germany;2;1.3
I2850;12/17/2025 19:21;U047;P054;TipInt003;Cyber Monday;Sydney, Australia;4;1.3
I2851;12/04/2025 11:38;U104;P007;TipInt004;Regular Day;Sydney, Australia;4;2.2
I2852;10/26/2025 22:34;U051;P004;TipInt002;Regular Day;New York, USA;7;3.8
I2853;1/30/2026 16:41;U072;P094;TipInt004;Cyber Monday;Toronto, Canada;9;2.2
I2854;11/01/2025 18:12;U029;P063;TipInt001;Spring Sale;London, UK;-;1.4
I2855;12/23/2025 11:18;U012;P019;TipInt003;Black Friday;New York, USA;1;1.4
I2856;12/08/2025 13:18;U116;P012;TipInt002;Regular Day;Berlin, Germany;6;2.4
I2857;12/22/2025 02:12;U112;P098;TipInt005;Spring Sale;Berlin, Germany;6;4.6
I2858;12/11/2025 20:17;U150;P093;TipInt001;Holiday Sale;London, UK;5;3.4
I2859;11/11/2025 12:48;U140;P037;TipInt001;Spring Sale;New York, USA;-;2.7
I2860;11/12/2025 13:37;U085;P074;TipInt006;Cyber Monday;New York, USA;4;4.9
I2861;11/13/2025 21:11;U116;P036;TipInt005;Spring Sale;London, UK;6;3.4
I2862;10/09/2025 01:36;U042;P051;TipInt006;Regular Day;Sydney, Australia;1;1.8
I2863;10/11/2025 17:58;U055;P040;TipInt002;Black Friday;Sydney, Australia;6;4.6
I2864;11/03/2025 01:13;U094;P042;TipInt004;Cyber Monday;Berlin, Germany;6;3.3
I2865;10/20/2025 12:17;U045;P036;TipInt003;Spring Sale;Toronto, Canada;1;3.3
I2866;11/17/2025 15:53;U029;P086;TipInt001;Regular Day;Sydney, Australia;2;1.3
I2867;12/03/2025 08:34;U022;P087;TipInt005;Spring Sale;Paris, France;8;1.5
I2868;10/05/2025 12:22;U054;P092;TipInt001;Holiday Sale;London, UK;7;2.8
I2869;10/10/2025 17:24;U121;P059;TipInt003;Spring Sale;New York, USA;-;4.9
I2870;1/12/2026 02:01;U104;P031;TipInt001;Holiday Sale;New York, USA;4;3.4
I2871;12/09/2025 20:11;U072;P020;TipInt005;Spring Sale;New York, USA;4;2.2
I2872;11/21/2025 14:12;U008;P070;TipInt004;Cyber Monday;Toronto, Canada;3;1.7
I2873;1/10/2026 13:10;U078;P049;TipInt006;Spring Sale;New York, USA;5;4
I2874;11/27/2025 17:36;U107;P047;TipInt002;Black Friday;London, UK;4;4.9
I2875;10/08/2025 08:02;U047;P005;TipInt002;Spring Sale;London, UK;8;4.8
I2876;1/15/2026 01:53;U089;P004;TipInt002;Spring Sale;Sydney, Australia;2;1.1
I2877;1/25/2026 10:42;U078;P071;TipInt003;Regular Day;Toronto, Canada;9;4.5
I2878;12/20/2025 01:33;U098;P005;TipInt001;Holiday Sale;London, UK;4;3
I2879;11/25/2025 04:15;U114;P087;TipInt001;Spring Sale;Paris, France;5;2.5
I2880;12/19/2025 08:43;U143;P095;TipInt003;Holiday Sale;Paris, France;6;1.6
I2881;12/08/2025 19:28;U064;P019;TipInt002;Regular Day;Paris, France;5;4.9
I2882;10/21/2025 01:19;U098;P054;TipInt002;Holiday Sale;Paris, France;4;1.6
I2883;12/15/2025 12:55;U112;P003;TipInt005;Regular Day;Berlin, Germany;10;3.7
I2884;10/01/2025 04:16;U106;P028;TipInt005;Spring Sale;New York, USA;10;3.2
I2885;11/13/2025 14:37;U108;P063;TipInt002;Regular Day;Sydney, Australia;-;2.3
I2886;12/09/2025 10:58;U017;P024;TipInt002;Regular Day;New York, USA;8;2.8
I2887;12/22/2025 01:46;U111;P048;TipInt005;Black Friday;Sydney, Australia;6;1.1
I2888;11/27/2025 02:13;U010;P042;TipInt003;Spring Sale;Berlin, Germany;3;4.8
I2889;1/16/2026 01:23;U123;P056;TipInt005;Cyber Monday;Berlin, Germany;10;4.2
I2890;11/07/2025 14:19;U032;P001;TipInt003;Regular Day;Paris, France;5;4.8
I2891;1/01/2026 20:47;U143;P015;TipInt001;Black Friday;Berlin, Germany;7;1.7
I2892;10/17/2025 14:43;U104;P098;TipInt005;Regular Day;Paris, France;7;4.9
I2893;12/19/2025 19:33;U075;P084;TipInt001;Cyber Monday;Toronto, Canada;7;2.4
I2894;11/30/2025 05:54;U132;P094;TipInt006;Cyber Monday;Paris, France;9;2.5
I2895;10/19/2025 10:37;U110;P014;TipInt006;Cyber Monday;Sydney, Australia;9;4.6
I2896;12/04/2025 00:55;U134;P082;TipInt006;Black Friday;London, UK;-;4.9
I2897;12/11/2025 18:15;U071;P015;TipInt006;Regular Day;Sydney, Australia;5;2.5
I2898;12/14/2025 08:22;U067;P055;TipInt006;Spring Sale;Paris, France;5;1
I2899;10/24/2025 04:11;U039;P006;TipInt004;Holiday Sale;Toronto, Canada;10;2.4
I2900;10/10/2025 18:36;U012;P019;TipInt002;Regular Day;Berlin, Germany;8;3.3
I2901;1/03/2026 21:53;U137;P045;TipInt002;Black Friday;London, UK;1;2
I2902;1/13/2026 21:35;U048;P074;TipInt002;Black Friday;Berlin, Germany;3;4.2
I2903;1/02/2026 04:16;U103;P031;TipInt003;Holiday Sale;Sydney, Australia;2;2.9
I2904;12/18/2025 18:28;U024;P021;TipInt002;Cyber Monday;Toronto, Canada;6;3.8
I2905;12/07/2025 19:07;U143;P065;TipInt003;Holiday Sale;Toronto, Canada;10;3.5
I2906;10/15/2025 17:00;U124;P015;TipInt004;Regular Day;Toronto, Canada;4;2.6
I2907;11/10/2025 04:12;U115;P037;TipInt002;Cyber Monday;Toronto, Canada;10;2.8
I2908;10/15/2025 23:34;U102;P045;TipInt005;Black Friday;Paris, France;3;1.4
I2909;1/12/2026 05:41;U078;P021;TipInt001;Cyber Monday;New York, USA;6;1.8
I2910;10/22/2025 22:52;U130;P016;TipInt005;Regular Day;New York, USA;2;4
I2911;1/01/2026 13:20;U105;P046;TipInt003;Black Friday;Paris, France;9;2.1
I2912;11/05/2025 11:21;U071;P052;TipInt005;Holiday Sale;New York, USA;-;1.1
I2913;12/04/2025 14:56;U141;P034;TipInt002;Holiday Sale;New York, USA;-;1.8
I2914;10/12/2025 18:05;U043;P043;TipInt003;Holiday Sale;Berlin, Germany;1;2.8
I2915;12/29/2025 16:11;U060;P022;TipInt005;Regular Day;London, UK;-;3.1
I2916;11/15/2025 08:57;U145;P074;TipInt005;Spring Sale;Paris, France;8;4
I2917;11/28/2025 20:38;U098;P063;TipInt004;Regular Day;Paris, France;6;1.1
I2918;11/08/2025 13:03;U125;P071;TipInt004;Spring Sale;London, UK;6;2.9
I2919;11/18/2025 15:38;U035;P044;TipInt001;Spring Sale;Paris, France;1;4.3
I2920;10/15/2025 06:11;U098;P078;TipInt005;Spring Sale;Toronto, Canada;9;1.9
I2921;12/30/2025 19:55;U002;P028;TipInt003;Holiday Sale;Paris, France;9;2.1
I2922;11/10/2025 22:55;U097;P074;TipInt001;Black Friday;Sydney, Australia;2;2.8
I2923;1/21/2026 02:51;U137;P040;TipInt005;Spring Sale;Berlin, Germany;7;4.2
I2924;1/05/2026 03:42;U066;P062;TipInt004;Regular Day;Toronto, Canada;3;1.5
I2925;12/11/2025 14:18;U011;P069;TipInt002;Regular Day;Sydney, Australia;6;4.8
